label,text
spam,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones
spam,Last chance 2 claim ur å£150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. å£3.00 Sub. 16 . Remove txt X or STOP
ham,MMM ... Fuck .... Merry Christmas to me
ham,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)"
spam,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q
ham,Good Morning plz call me sir
ham,Am surfing online store. For offers do you want to buy any thing.
ham,"I just got home babe, are you still awake ?"
ham,We confirm eating at esplanade?
ham,Your brother is a genius
spam,u r a winner U ave been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 )
ham,Yo dude guess who just got arrested the other day
ham,"You know, wot people wear. T shirts, jumpers, hat, belt, is all we know. We r at Cribbs"
ham,"Sorry, I'll call later"
ham,Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.
spam,08714712388 between 10am-7pm Cost 10p
ham,Here got lots of hair dresser fr china.
ham,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy
ham,No no. I will check all rooms befor activities
ham,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.
ham,Thts wat Wright Brother did to fly..
ham,"Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!"
spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
ham,What not under standing.
ham,Oh ic. I thought you meant mary jane.
ham,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.
ham,We r outside already.
ham,The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free
ham,Where you. What happen
ham,"Found it, ENC  &lt;#&gt; , where you at?"
ham,"Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone"
ham,Hey i'm bored... So i'm thinking of u... So wat r u doing?
ham,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier."
ham,Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...
ham,I've told him that i've returned it. That should i re order it.
ham,That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.
ham,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee..."
ham,"Thanx 4 the time weåÕve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx"
spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!
ham,"Probably gonna be here for a while, see you later tonight &lt;)"
ham,"Goodmorning, today i am late for 1hr."
ham,Babe ? I lost you ... Will you try rebooting ?
ham,"Cool, I'll text you when I'm on the way"
ham,Have you heard from this week?
ham,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..
ham,Ok that's great thanx a lot.
ham,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe
spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
ham,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?
ham,"Goodmorning, today i am late for  &lt;DECIMAL&gt; min."
ham,I have a rather prominent bite mark on my right cheek
spam,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTx
ham,Remind me how to get there and I shall do so
ham,"Aight, lemme know what's up"
ham,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday
ham,Hey we can go jazz power yoga hip hop kb and yogasana 
ham,I canåÕt wait for cornwall. Hope tonight isnåÕt too bad as well but itåÕs rock night shite. Anyway iåÕm going for a kip now have a good night. Speak to you soon.
ham,(That said can you text him one more time?)
ham,What u talking bout early morning? It's almost noon where your at!
ham,ÌÏ neva tell me how i noe... I'm not at home in da aft wat... 
ham,Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color
ham,I'm already back home so no probably not
ham,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?
ham,I had it already..sabarish asked me to go..
ham,I emailed yifeng my part oredi.. Can Ì_ get it fr him..
ham,Ok I'm gonna head up to usf in like fifteen minutes
ham,\CHA QUITEAMUZING THATåÕSCOOL BABE
ham,"Kate jackson rec center before 7ish, right?"
ham,K..i deleted my contact that why?
ham,Ugh. Gotta drive back to sd from la. My butt is sore.
spam,As a Registered Subscriber yr draw 4 a å£100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062
ham,"Just looked it up and addie goes back Monday, sucks to be her"
ham,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?
ham,Ok thanx...
ham,My sister going to earn more than me da.
ham,Yes i thought so. Thanks.
ham,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*"
ham,Well. Im computerless. Time to make some oreo truffles
ham,Please ask mummy to call father
ham,Hey... Very inconvenient for your sis a not huh?
ham,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;
ham,Pls she needs to dat slowly or she will vomit more.
ham,"Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat..."
ham,Then mum's repent how?
ham,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...
ham,Lovely smell on this bus and it ain't tobacco... 
ham,No problem. How are you doing?
spam,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)"
ham,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-)
spam,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm"
ham,There's no point hangin on to mr not right if he's not makin u happy
spam,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?
spam,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386 
ham,Do well :)all will for little time. Thing of good times ahead:
ham,"Y cant u try new invention to fly..i'm not joking.,"
ham,"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at"
ham,Oooh I got plenty of those!
ham,I had askd u a question some hours before. Its answer
ham,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.
spam,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062"
ham,Really good:)dhanush rocks once again:)
ham,"Good stuff, will do."
ham,Good Morning my Dear Shijutta........... Have a great &amp; successful day.
ham,We live in the next  &lt;#&gt; mins
ham,"Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss."
spam,"For ur chance to win a å£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk"
ham,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls."
ham,"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?"
ham,Sorry da thangam.it's my mistake.
ham,No. But we'll do medical missions to nigeria
ham,My uncles in Atlanta. Wish you guys a great semester.
ham,Cos daddy arranging time c wat time fetch Ì_ mah...
spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
ham,Happy new year. Hope you are having a good semester
ham,Dont know supports ass and srt i thnk. I think ps3 can play through usb too
ham,So what u doing today?
ham,Its worse if if uses half way then stops. Its better for him to complete it.
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
ham,"Damn, poor zac doesn't stand a chance"
ham,Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?
ham,Stupid auto correct on my phone
spam,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call"
ham,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week
ham,Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...
ham,Whats the staff name who is taking class for us?
ham,Horrible bf... I now v hungry...
ham,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.
ham,Ugh just got outta class
ham,I'm meeting Darren...
ham,I went to project centre
ham,K then 2marrow are you coming to class.
ham,My sister cleared two round in birla soft yesterday.
ham,Thanks. Fills me with complete calm and reassurance! 
ham,Yes:)here tv is always available in work place..
ham,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2"
ham,Now i'm going for lunch.
ham,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet."
ham,Omg I want to scream. I weighed myself and I lost more weight! Woohoo!
ham,"Sorry, I'll call later"
ham,Rofl. Its true to its name
ham,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...
ham,U too...
ham,Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-)
spam,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p "
ham,Dad says hurry the hell up
spam,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline
spam,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available"
spam,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
ham,He says hi and to get your ass back to south tampa (preferably at a kegger)
spam,"\URGENT! This is the 2nd attempt to contact U!U have WON å£1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. maxå£7. 50\"""""
ham,That's cause your old. I live to be high.
ham,U still havent got urself a jacket ah?
spam,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk"
ham,ÌÏ got wat to buy tell us then Ì_ no need to come in again.
ham,"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life."
ham,What Today-sunday..sunday is holiday..so no work..
ham,Hi' Test on  &lt;#&gt; rd ....
ham,How long does it take to get it.
ham,Lol u still feeling sick?
ham,I am in hospital da. . I will return home in evening
ham,WHO ARE YOU SEEING?
spam,"Win the newest åÒHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!"
ham,"Height of \Oh shit....!!\"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay"
spam,"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL"
ham,Get ready for  &lt;#&gt;  inches of pleasure...
spam,Please CALL 08712402779 immediately as there is an urgent message waiting for you
ham,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.
ham,Ok lor...
ham,Meeting u is my work. . . Tel me when shall i do my work tomorrow
ham,"Sir, I need AXIS BANK account no and bank address."
ham,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx
ham,I am waiting for your call sir.
ham,"If i let you do this, i want you in the house by 8am."
spam,You have 1 new voicemail. Please call 08719181503
ham,As if i wasn't having enough trouble sleeping.
ham,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense."
ham,"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you"
ham,You said not now. No problem. When you can. Let me know.
ham,"whatever, im pretty pissed off."
spam,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT"
ham,Ok... Sweet dreams...
ham,"It'll be tough, but I'll do what I have to"
ham,Ooooooh I forgot to tell u I can get on yoville on my phone
ham,Aight do you still want to get money
ham,Is there coming friday is leave for pongal?do you get any news from your work place.
spam,"Loan for any purpose å£500 - å£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
ham,Your daily text from me ÛÒ a favour this time
ham,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu
spam,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm"
ham,1's finish meeting call me.
ham,No. Yes please. Been swimming?
ham,I am in a marriage function
ham,So u wan 2 come for our dinner tonight a not?
ham,I've been trying to reach him without success
ham,Is xy going 4 e lunch?
ham,I told that am coming on wednesday.
ham,"\Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?\"""""
spam,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270
spam,"For ur chance to win a å£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
ham,Are you wet right now?
ham,Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.
ham,Where are you lover ? I need you ...
ham,&lt;#&gt;  w jetton ave if you forgot
spam,"U can WIN å£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription"
ham,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!"
ham,HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG
ham,In meeting da. I will call you
ham,K.k.this month kotees birthday know?
ham,"Hey elaine, is today's meeting still on?"
ham,Teach me apps da. When you come to college.
ham,K..k:)how about your training process?
spam,UÛªve Bin Awarded å£50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min å£50-å£500. OptOut 08718727870
spam,FREE entry into our å£250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
ham,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday."
ham,IÛ÷m going to try for 2 months ha ha only joking
ham,You do what all you like
ham,Ball is moving a lot.will spin in last :)so very difficult to bat:)
ham,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.
spam,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs)
ham,"\CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X\"""""
spam,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only
ham,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins"
ham,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.
ham,Hows the pain dear?y r u smiling?
ham,"No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?"
ham,No plans yet. What are you doing ?
ham,So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint
ham,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8
ham,Dear good morning how you feeling dear
ham,Hope you are having a good week. Just checking in
ham,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8"
ham,Idea will soon get converted to live:)
ham,My birthday is on feb  &lt;#&gt;  da. .
ham,No da. . Vijay going to talk in jaya tv
spam,"URGENT! Your Mobile No. was awarded å£2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM"
ham,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served"
ham,"I think we're going to finn's now, come"
spam,"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins"
spam,"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or å£10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer"
ham,Ya had just now.onion roast.
ham,"When you just put in the + sign, choose my number and the pin will show. Right?"
ham,Si si. I think ill go make those oreo truffles.
ham,HMM yeah if your not too grooved out! And im looking forward to my pound special :)
spam,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p "
ham,Sorry i din lock my keypad.
ham,I hope you know I'm still mad at you.
ham,Lol. Well quality aint bad at all so i aint complaining
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate"
ham,Umma my life and vava umma love you lot dear
ham,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks."
ham,And is there a way you can send shade's stuff to her. And she has been wonderful too.
ham,"Ya tel, wats ur problem.."
ham,What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.
ham,Very hurting n meaningful lines ever: \I compromised everything for my love
ham,Good Morning plz call me sir
ham,Am watching house ÛÒ very entertaining ÛÒ am getting the whole hugh laurie thing ÛÒ even with the stick ÛÒ indeed especially with the stick.
ham,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.
ham,Ok i am on the way to home hi hi
ham,"Didn't try, g and I decided not to head out"
spam,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.
ham,I'm good. Have you registered to vote?
ham,Is there any movie theatre i can go to and watch unlimited movies and just pay once?
ham,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...
ham,Can u get pic msgs to your phone?
ham,"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person"
ham,Thank you baby! I cant wait to taste the real thing...
ham,Nobody names their penis a girls name this story doesn't add up at all
ham,Why i come in between you people
ham,Ok
ham,Hhahhaahahah rofl wtf nig was leonardo in your room or something
ham,What's ur pin?
ham,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)
ham,"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1."
ham,But if she.s drinkin i'm ok.
ham,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen"
ham,Many more happy returns of the day. I wish you happy birthday.
ham,Moji i love you more than words. Have a rich day
ham,Noooooooo please. Last thing I need is stress. For once in your life be fair.
ham,"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing."
ham,I though we shd go out n have some fun so bar in town or something ÛÒ sound ok?
ham,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.
ham,She went to attend another two rounds today..but still did't reach home..
ham,So that means you still think of teju
ham,"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola"
ham,You intrepid duo you! Have a great time and see you both soon. 
ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear"""
ham,Then any special there?
ham,Now get step 2 outta the way. Congrats again.
ham,Dude just saw a parked car with its sunroof popped up. Sux
ham,"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try"
ham,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack"
ham,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.
ham,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT"
spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386
ham,Was it something u ate?
ham,Can u look 4 me in da lib i got stuff havent finish yet.
ham,Mom wants to know where you at
ham,Anything lor. Juz both of us lor.
ham,I'm ok. Will do my part tomorrow
ham,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, "
ham,I think the other two still need to get cash but we can def be ready by 9
ham,Sian... Aft meeting supervisor got work 2 do liao... U working now?
ham,I want to go to perumbavoor
ham,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic
spam,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo"""
spam,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you
ham," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too."
ham,What class of  &lt;#&gt;  reunion?
ham,Tmr timin still da same wat cos i got lesson until 6...
ham,i am going to bed now prin
ham,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to \DRINK\"". . . But don't \""DRIVE \"""""
ham,No one interested. May be some business plan.
ham,I'll talk to the others and probably just come early tomorrow then
spam,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@å£1.50rcvd
ham,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.
ham,Carlos says he'll be at mu in  &lt;#&gt;  minutes
spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins"
ham,Just come home. I don't want u to be miserable
ham,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah"
ham,&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here
ham,I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.
ham,Hi dis is yijue i would be happy to work wif Ì_ all for gek1510...
ham,I WILL CAL YOU SIR. In meeting
ham,Just finished eating. Got u a plate. NOT leftovers this time.
ham,Still work going on:)it is very small house.
ham,I'm working technical support :)voice process.networking field.
ham,Please sen :)my kind advice :-)please come here and try:-)
ham,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x
ham,For fear of fainting with the of all that housework you just did? Quick have a cuppa
ham,"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya"
ham,Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.
ham,I am in escape theatre now. . Going to watch KAVALAN in a few minutes
ham,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same."
ham,"\The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!\"""
ham,Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel 
ham,No need lar i go engin? Cos my sis at arts today...
ham,Then u going ikea str aft dat?
spam,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345
ham,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home"
spam,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007"
ham,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? "
ham,Dear we got  &lt;#&gt;  dollars hi hi
ham,Want to finally have lunch today?
ham,Of course. I guess god's just got me on hold right now.
spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
ham,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else"
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records."
ham,No..few hours before.went to hair cut .
spam,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY
spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a å£900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only
ham,K I'll be sure to get up before noon and see what's what
ham,Didn't you get hep b immunisation in nigeria.
ham,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...
ham,I told your number to gautham..
ham,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!"
ham,Hi Princess! Thank you for the pics. You are very pretty. How are you?
ham,How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.
ham,I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?
ham,Now thats going to ruin your thesis!
ham,YO YO YO BYATCH WHASSUP?
ham,"Fair enough, anything going on?"
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a å£1500 Bonus Prize, call 09066368470"
ham,I like to think there's always the possibility of being in a pub later.
ham,Its sunny in california. The weather's just cool
ham,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run."
ham,Left dessert. U wan me 2 go suntec look 4 u?
ham,"Excellent, I'll see what riley's plans are"
